Reach,River Sta,Profile,Q Total (cfs),W.S. Elev (ft)
KC WFK E - Junct,561.48* ,50 Yr 24 Hr,3118.7,944.77
KC WFK E - Junct,561.48* ,100 Yr 24 Hr,4062,945.12
KC WFK E - Junct,561.48* ,200 Yr 24 Hr,5113.2,945.49
KC WFK E - Junct,561.48* ,500 Yr 24 Hr,6693.2,945.91
KC WFK E - Junct,404.28* ,2 Yr 24 Hr,662.4,941.9
KC WFK E - Junct,404.28* ,5 Yr 24 Hr,1055.9,942.5
KC WFK E - Junct,404.28* ,10 Yr 24 Hr,1516.5,943
KC WFK E - Junct,404.28* ,25 Yr 24 Hr,2343.5,943.7
KC WFK E - Junct,404.28* ,50 Yr 24 Hr,3118.7,944.17
KC WFK E - Junct,404.28* ,100 Yr 24 Hr,4062,944.03
KC WFK E - Junct,404.28* ,200 Yr 24 Hr,5113.2,944.38
KC WFK E - Junct,404.28* ,500 Yr 24 Hr,6693.2,944.94
KC WFK E - Junct,247.08,2 Yr 24 Hr,662.4,941.29
KC WFK E - Junct,247.08,5 Yr 24 Hr,1055.9,941.82
KC WFK E - Junct,247.08,10 Yr 24 Hr,1516.5,942.09
KC WFK E - Junct,247.08,25 Yr 24 Hr,2343.5,942.66
KC WFK E - Junct,247.08,50 Yr 24 Hr,3118.7,943.01
KC WFK E - Junct,247.08,100 Yr 24 Hr,4062,943.5
KC WFK E - Junct,247.08,200 Yr 24 Hr,5113.2,943.92
KC WFK E - Junct,247.08,500 Yr 24 Hr,6693.2,944.59
KC WFK C - Junct,1299.05,2 Yr 24 Hr,59.3,1026.05
KC WFK C - Junct,1299.05,5 Yr 24 Hr,104.6,1026.28
KC WFK C - Junct,1299.05,10 Yr 24 Hr,155.5,1026.48
KC WFK C - Junct,1299.05,25 Yr 24 Hr,244.2,1026.86
KC WFK C - Junct,1299.05,50 Yr 24 Hr,325.7,1027.1
KC WFK C - Junct,1299.05,100 Yr 24 Hr,425.2,1027.34
KC WFK C - Junct,1299.05,200 Yr 24 Hr,537.7,1027.53
KC WFK C - Junct,1299.05,500 Yr 24 Hr,702.3,1027.87
KC WFK C - Junct,1217.80*,2 Yr 24 Hr,59.3,1024.61
KC WFK C - Junct,1217.80*,5 Yr 24 Hr,104.6,1024.89
KC WFK C - Junct,1217.80*,10 Yr 24 Hr,155.5,1025.14
KC WFK C - Junct,1217.80*,25 Yr 24 Hr,244.2,1025.33
KC WFK C - Junct,1217.80*,50 Yr 24 Hr,325.7,1025.53
KC WFK C - Junct,1217.80*,100 Yr 24 Hr,425.2,1025.71
KC WFK C - Junct,1217.80*,200 Yr 24 Hr,537.7,1025.9
KC WFK C - Junct,1217.80*,500 Yr 24 Hr,702.3,1026.11
KC WFK C - Junct,1136.54*,2 Yr 24 Hr,59.3,1022.9
KC WFK C - Junct,1136.54*,5 Yr 24 Hr,104.6,1023.04
KC WFK C - Junct,1136.54*,10 Yr 24 Hr,155.5,1023.18
KC WFK C - Junct,1136.54*,25 Yr 24 Hr,244.2,1023.52
KC WFK C - Junct,1136.54*,50 Yr 24 Hr,325.7,1023.66
KC WFK C - Junct,1136.54*,100 Yr 24 Hr,425.2,1023.81
KC WFK C - Junct,1136.54*,200 Yr 24 Hr,537.7,1023.93
KC WFK C - Junct,1136.54*,500 Yr 24 Hr,702.3,1024.1
KC WFK C - Junct,1055.29,2 Yr 24 Hr,59.3,1021.41
KC WFK C - Junct,1055.29,5 Yr 24 Hr,104.6,1021.56
KC WFK C - Junct,1055.29,10 Yr 24 Hr,155.5,1021.7
KC WFK C - Junct,1055.29,25 Yr 24 Hr,244.2,1021.88
KC WFK C - Junct,1055.29,50 Yr 24 Hr,325.7,1022.02
KC WFK C - Junct,1055.29,100 Yr 24 Hr,425.2,1022.18
KC WFK C - Junct,1055.29,200 Yr 24 Hr,537.7,1022.35
KC WFK C - Junct,1055.29,500 Yr 24 Hr,702.3,1022.56
KC WFK C - Junct,977.73* ,2 Yr 24 Hr,59.3,1020.16
KC WFK C - Junct,977.73* ,5 Yr 24 Hr,104.6,1020.37
KC WFK C - Junct,977.73* ,10 Yr 24 Hr,155.5,1020.56
KC WFK C - Junct,977.73* ,25 Yr 24 Hr,244.2,1020.81
KC WFK C - Junct,977.73* ,50 Yr 24 Hr,325.7,1020.99
KC WFK C - Junct,977.73* ,100 Yr 24 Hr,425.2,1021.15
KC WFK C - Junct,977.73* ,200 Yr 24 Hr,537.7,1021.29
KC WFK C - Junct,977.73* ,500 Yr 24 Hr,702.3,1021.5
KC WFK C - Junct,900.16* ,2 Yr 24 Hr,59.3,1019.02
KC WFK C - Junct,900.16* ,5 Yr 24 Hr,104.6,1019.27
KC WFK C - Junct,900.16* ,10 Yr 24 Hr,155.5,1019.49
KC WFK C - Junct,900.16* ,25 Yr 24 Hr,244.2,1019.79
KC WFK C - Junct,900.16* ,50 Yr 24 Hr,325.7,1020.02
KC WFK C - Junct,900.16* ,100 Yr 24 Hr,425.2,1020.26
KC WFK C - Junct,900.16* ,200 Yr 24 Hr,537.7,1020.51
KC WFK C - Junct,900.16* ,500 Yr 24 Hr,702.3,1020.78
KC WFK C - Junct,822.6,2 Yr 24 Hr,59.3,1017.65
KC WFK C - Junct,822.6,5 Yr 24 Hr,104.6,1017.89
KC WFK C - Junct,822.6,10 Yr 24 Hr,155.5,1018.09
KC WFK C - Junct,822.6,25 Yr 24 Hr,244.2,1018.39
KC WFK C - Junct,822.6,50 Yr 24 Hr,325.7,1018.61
KC WFK C - Junct,822.6,100 Yr 24 Hr,425.2,1018.8
KC WFK C - Junct,822.6,200 Yr 24 Hr,537.7,1018.94
KC WFK C - Junct,822.6,500 Yr 24 Hr,702.3,1019.25
KC WFK C - Junct,753.94* ,2 Yr 24 Hr,59.3,1015.83
KC WFK C - Junct,753.94* ,5 Yr 24 Hr,104.6,1016.01
KC WFK C - Junct,753.94* ,10 Yr 24 Hr,155.5,1016.19
KC WFK C - Junct,753.94* ,25 Yr 24 Hr,244.2,1016.42
KC WFK C - Junct,753.94* ,50 Yr 24 Hr,325.7,1016.6
KC WFK C - Junct,753.94* ,100 Yr 24 Hr,425.2,1016.84
KC WFK C - Junct,753.94* ,200 Yr 24 Hr,537.7,1017.09
KC WFK C - Junct,753.94* ,500 Yr 24 Hr,702.3,1017.22
KC WFK C - Junct,685.28,2 Yr 24 Hr,59.3,1014.07
KC WFK C - Junct,685.28,5 Yr 24 Hr,104.6,1014.29
KC WFK C - Junct,685.28,10 Yr 24 Hr,155.5,1014.49
KC WFK C - Junct,685.28,25 Yr 24 Hr,244.2,1014.76
KC WFK C - Junct,685.28,50 Yr 24 Hr,325.7,1014.97
KC WFK C - Junct,685.28,100 Yr 24 Hr,425.2,1015.19
KC WFK C - Junct,685.28,200 Yr 24 Hr,537.7,1015.4
KC WFK C - Junct,685.28,500 Yr 24 Hr,702.3,1015.59
KC WFK C - Junct,601.39* ,2 Yr 24 Hr,59.3,1012.74
KC WFK C - Junct,601.39* ,5 Yr 24 Hr,104.6,1012.95
KC WFK C - Junct,601.39* ,10 Yr 24 Hr,155.5,1013.14
KC WFK C - Junct,601.39* ,25 Yr 24 Hr,244.2,1013.39
KC WFK C - Junct,601.39* ,50 Yr 24 Hr,325.7,1013.58
KC WFK C - Junct,601.39* ,100 Yr 24 Hr,425.2,1013.78
KC WFK C - Junct,601.39* ,200 Yr 24 Hr,537.7,1013.97
KC WFK C - Junct,601.39* ,500 Yr 24 Hr,702.3,1014.21
KC WFK C - Junct,517.51* ,2 Yr 24 Hr,59.3,1011.16
KC WFK C - Junct,517.51* ,5 Yr 24 Hr,104.6,1011.35
KC WFK C - Junct,517.51* ,10 Yr 24 Hr,155.5,1011.52
KC WFK C - Junct,517.51* ,25 Yr 24 Hr,244.2,1011.77
KC WFK C - Junct,517.51* ,50 Yr 24 Hr,325.7,1011.95
KC WFK C - Junct,517.51* ,100 Yr 24 Hr,425.2,1012.14
KC WFK C - Junct,517.51* ,200 Yr 24 Hr,537.7,1012.34
KC WFK C - Junct,517.51* ,500 Yr 24 Hr,702.3,1012.59
KC WFK C - Junct,433.62* ,2 Yr 24 Hr,59.3,1009.95
KC WFK C - Junct,433.62* ,5 Yr 24 Hr,104.6,1010.16
KC WFK C - Junct,433.62* ,10 Yr 24 Hr,155.5,1010.34
KC WFK C - Junct,433.62* ,25 Yr 24 Hr,244.2,1010.57
KC WFK C - Junct,433.62* ,50 Yr 24 Hr,325.7,1010.75
KC WFK C - Junct,433.62* ,100 Yr 24 Hr,425.2,1010.94
KC WFK C - Junct,433.62* ,200 Yr 24 Hr,537.7,1011.11
KC WFK C - Junct,433.62* ,500 Yr 24 Hr,702.3,1011.29
KC WFK C - Junct,349.73,2 Yr 24 Hr,59.3,1008.25
KC WFK C - Junct,349.73,5 Yr 24 Hr,104.6,1008.42
KC WFK C - Junct,349.73,10 Yr 24 Hr,155.5,1008.56
KC WFK C - Junct,349.73,25 Yr 24 Hr,244.2,1008.78
KC WFK C - Junct,349.73,50 Yr 24 Hr,325.7,1008.94
KC WFK C - Junct,349.73,100 Yr 24 Hr,425.2,1009.1
KC WFK C - Junct,349.73,200 Yr 24 Hr,537.7,1009.28
KC WFK C - Junct,349.73,500 Yr 24 Hr,702.3,1009.53
Junction 2 - Jun,4687.52,2 Yr 24 Hr,1075.6,878.08
Junction 2 - Jun,4687.52,5 Yr 24 Hr,1754.5,879.2
Junction 2 - Jun,4687.52,10 Yr 24 Hr,2465.7,880.01
Junction 2 - Jun,4687.52,25 Yr 24 Hr,3724.6,880.69
Junction 2 - Jun,4687.52,50 Yr 24 Hr,4911.1,881.2
Junction 2 - Jun,4687.52,100 Yr 24 Hr,6360.9,881.8
Junction 2 - Jun,4687.52,200 Yr 24 Hr,7982.8,882.42
Junction 2 - Jun,4687.52,500 Yr 24 Hr,10542.4,883.26
Junction 2 - Jun,4532.07*,2 Yr 24 Hr,1075.6,877.37
Junction 2 - Jun,4532.07*,5 Yr 24 Hr,1754.5,878.49
Junction 2 - Jun,4532.07*,10 Yr 24 Hr,2465.7,879.28
Junction 2 - Jun,4532.07*,25 Yr 24 Hr,3724.6,880.09
Junction 2 - Jun,4532.07*,50 Yr 24 Hr,4911.1,880.54
Junction 2 - Jun,4532.07*,100 Yr 24 Hr,6360.9,881.16
Junction 2 - Jun,4532.07*,200 Yr 24 Hr,7982.8,881.82
Junction 2 - Jun,4532.07*,500 Yr 24 Hr,10542.4,882.69
Junction 2 - Jun,4376.63*,2 Yr 24 Hr,1075.6,876.74
Junction 2 - Jun,4376.63*,5 Yr 24 Hr,1754.5,877.84
Junction 2 - Jun,4376.63*,10 Yr 24 Hr,2465.7,878.6
Junction 2 - Jun,4376.63*,25 Yr 24 Hr,3724.6,879.57
Junction 2 - Jun,4376.63*,50 Yr 24 Hr,4911.1,879.91
Junction 2 - Jun,4376.63*,100 Yr 24 Hr,6360.9,880.56
Junction 2 - Jun,4376.63*,200 Yr 24 Hr,7982.8,881.27
Junction 2 - Jun,4376.63*,500 Yr 24 Hr,10542.4,882.16
Junction 2 - Jun,4221.18,2 Yr 24 Hr,1075.6,876.22
Junction 2 - Jun,4221.18,5 Yr 24 Hr,1754.5,877.3
Junction 2 - Jun,4221.18,10 Yr 24 Hr,2465.7,877.99
Junction 2 - Jun,4221.18,25 Yr 24 Hr,3724.6,878.75
Junction 2 - Jun,4221.18,50 Yr 24 Hr,4911.1,879.36
Junction 2 - Jun,4221.18,100 Yr 24 Hr,6360.9,880.05
Junction 2 - Jun,4221.18,200 Yr 24 Hr,7982.8,880.81
Junction 2 - Jun,4221.18,500 Yr 24 Hr,10542.4,881.72
Junction 2 - Jun,4061.74*,2 Yr 24 Hr,1075.6,875.75
Junction 2 - Jun,4061.74*,5 Yr 24 Hr,1754.5,876.78
Junction 2 - Jun,4061.74*,10 Yr 24 Hr,2465.7,877.36
Junction 2 - Jun,4061.74*,25 Yr 24 Hr,3724.6,878.19
Junction 2 - Jun,4061.74*,50 Yr 24 Hr,4911.1,878.83
Junction 2 - Jun,4061.74*,100 Yr 24 Hr,6360.9,879.57
Junction 2 - Jun,4061.74*,200 Yr 24 Hr,7982.8,880.38
Junction 2 - Jun,4061.74*,500 Yr 24 Hr,10542.4,881.29
Junction 2 - Jun,3902.29*,2 Yr 24 Hr,1075.6,875.25
Junction 2 - Jun,3902.29*,5 Yr 24 Hr,1754.5,876.24
Junction 2 - Jun,3902.29*,10 Yr 24 Hr,2465.7,876.8
Junction 2 - Jun,3902.29*,25 Yr 24 Hr,3724.6,877.63
Junction 2 - Jun,3902.29*,50 Yr 24 Hr,4911.1,878.32
Junction 2 - Jun,3902.29*,100 Yr 24 Hr,6360.9,879.11
Junction 2 - Jun,3902.29*,200 Yr 24 Hr,7982.8,879.98
Junction 2 - Jun,3902.29*,500 Yr 24 Hr,10542.4,880.89
Junction 2 - Jun,3742.85,2 Yr 24 Hr,1075.6,874.69
Junction 2 - Jun,3742.85,5 Yr 24 Hr,1754.5,875.7
Junction 2 - Jun,3742.85,10 Yr 24 Hr,2465.7,876.23
Junction 2 - Jun,3742.85,25 Yr 24 Hr,3724.6,877.05
Junction 2 - Jun,3742.85,50 Yr 24 Hr,4911.1,877.81
Junction 2 - Jun,3742.85,100 Yr 24 Hr,6360.9,878.68
Junction 2 - Jun,3742.85,200 Yr 24 Hr,7982.8,879.61
Junction 2 - Jun,3742.85,500 Yr 24 Hr,10542.4,880.51
Junction 2 - Jun,3586.28*,2 Yr 24 Hr,1075.6,874
Junction 2 - Jun,3586.28*,5 Yr 24 Hr,1754.5,874.99
Junction 2 - Jun,3586.28*,10 Yr 24 Hr,2465.7,875.55
Junction 2 - Jun,3586.28*,25 Yr 24 Hr,3724.6,876.46
Junction 2 - Jun,3586.28*,50 Yr 24 Hr,4911.1,877.33
Junction 2 - Jun,3586.28*,100 Yr 24 Hr,6360.9,878.3
Junction 2 - Jun,3586.28*,200 Yr 24 Hr,7982.8,879.31
Junction 2 - Jun,3586.28*,500 Yr 24 Hr,10542.4,880.19
Junction 2 - Jun,3429.70*,2 Yr 24 Hr,1075.6,873.14
Junction 2 - Jun,3429.70*,5 Yr 24 Hr,1754.5,874.21
Junction 2 - Jun,3429.70*,10 Yr 24 Hr,2465.7,875.01
Junction 2 - Jun,3429.70*,25 Yr 24 Hr,3724.6,876.06
Junction 2 - Jun,3429.70*,50 Yr 24 Hr,4911.1,877.03
Junction 2 - Jun,3429.70*,100 Yr 24 Hr,6360.9,878.05
Junction 2 - Jun,3429.70*,200 Yr 24 Hr,7982.8,879.1
Junction 2 - Jun,3429.70*,500 Yr 24 Hr,10542.4,879.95
Junction 2 - Jun,3273.13,2 Yr 24 Hr,1075.6,872.81
Junction 2 - Jun,3273.13,5 Yr 24 Hr,1754.5,873.93
Junction 2 - Jun,3273.13,10 Yr 24 Hr,2465.7,874.7
Junction 2 - Jun,3273.13,25 Yr 24 Hr,3724.6,875.89
Junction 2 - Jun,3273.13,50 Yr 24 Hr,4911.1,876.88
Junction 2 - Jun,3273.13,100 Yr 24 Hr,6360.9,877.92
Junction 2 - Jun,3273.13,200 Yr 24 Hr,7982.8,878.97
Junction 2 - Jun,3273.13,500 Yr 24 Hr,10542.4,879.8
Junction 2 - Jun,3134.81*,2 Yr 24 Hr,1075.6,872.31
Junction 2 - Jun,3134.81*,5 Yr 24 Hr,1754.5,873.44
Junction 2 - Jun,3134.81*,10 Yr 24 Hr,2465.7,874.32
Junction 2 - Jun,3134.81*,25 Yr 24 Hr,3724.6,875.65
Junction 2 - Jun,3134.81*,50 Yr 24 Hr,4911.1,876.69
Junction 2 - Jun,3134.81*,100 Yr 24 Hr,6360.9,877.75
Junction 2 - Jun,3134.81*,200 Yr 24 Hr,7982.8,878.83
Junction 2 - Jun,3134.81*,500 Yr 24 Hr,10542.4,879.63
Junction 2 - Jun,2996.50*,2 Yr 24 Hr,1075.6,871.71
Junction 2 - Jun,2996.50*,5 Yr 24 Hr,1754.5,872.93
Junction 2 - Jun,2996.50*,10 Yr 24 Hr,2465.7,873.89
Junction 2 - Jun,2996.50*,25 Yr 24 Hr,3724.6,875.25
Junction 2 - Jun,2996.50*,50 Yr 24 Hr,4911.1,876.39
Junction 2 - Jun,2996.50*,100 Yr 24 Hr,6360.9,877.5
Junction 2 - Jun,2996.50*,200 Yr 24 Hr,7982.8,878.61
Junction 2 - Jun,2996.50*,500 Yr 24 Hr,10542.4,879.37
Junction 2 - Jun,2858.18,2 Yr 24 Hr,1075.6,871.35
Junction 2 - Jun,2858.18,5 Yr 24 Hr,1754.5,872.65
Junction 2 - Jun,2858.18,10 Yr 24 Hr,2465.7,873.63
Junction 2 - Jun,2858.18,25 Yr 24 Hr,3724.6,875.01
Junction 2 - Jun,2858.18,50 Yr 24 Hr,4911.1,876.14
Junction 2 - Jun,2858.18,100 Yr 24 Hr,6360.9,877.27
Junction 2 - Jun,2858.18,200 Yr 24 Hr,7982.8,878.4
Junction 2 - Jun,2858.18,500 Yr 24 Hr,10542.4,879.11
Junction 2 - Jun,2714.76*,2 Yr 24 Hr,1075.6,871.01
Junction 2 - Jun,2714.76*,5 Yr 24 Hr,1754.5,872.34
Junction 2 - Jun,2714.76*,10 Yr 24 Hr,2465.7,873.33
Junction 2 - Jun,2714.76*,25 Yr 24 Hr,3724.6,874.73
Junction 2 - Jun,2714.76*,50 Yr 24 Hr,4911.1,875.86
Junction 2 - Jun,2714.76*,100 Yr 24 Hr,6360.9,877.03
Junction 2 - Jun,2714.76*,200 Yr 24 Hr,7982.8,878.17
Junction 2 - Jun,2714.76*,500 Yr 24 Hr,10542.4,878.8
Junction 2 - Jun,2571.35*,2 Yr 24 Hr,1075.6,870.67
Junction 2 - Jun,2571.35*,5 Yr 24 Hr,1754.5,872
Junction 2 - Jun,2571.35*,10 Yr 24 Hr,2465.7,873.01
Junction 2 - Jun,2571.35*,25 Yr 24 Hr,3724.6,874.42
Junction 2 - Jun,2571.35*,50 Yr 24 Hr,4911.1,875.57
Junction 2 - Jun,2571.35*,100 Yr 24 Hr,6360.9,876.75
Junction 2 - Jun,2571.35*,200 Yr 24 Hr,7982.8,877.93
Junction 2 - Jun,2571.35*,500 Yr 24 Hr,10542.4,878.47
Junction 2 - Jun,2427.93,2 Yr 24 Hr,1075.6,870.35
Junction 2 - Jun,2427.93,5 Yr 24 Hr,1754.5,871.68
Junction 2 - Jun,2427.93,10 Yr 24 Hr,2465.7,872.67
Junction 2 - Jun,2427.93,25 Yr 24 Hr,3724.6,874.09
Junction 2 - Jun,2427.93,50 Yr 24 Hr,4911.1,875.24
Junction 2 - Jun,2427.93,100 Yr 24 Hr,6360.9,876.46
Junction 2 - Jun,2427.93,200 Yr 24 Hr,7982.8,877.67
Junction 2 - Jun,2427.93,500 Yr 24 Hr,10542.4,878.09
Junction 2 - Jun,2249.00*,2 Yr 24 Hr,1075.6,870
Junction 2 - Jun,2249.00*,5 Yr 24 Hr,1754.5,871.29
Junction 2 - Jun,2249.00*,10 Yr 24 Hr,2465.7,872.26
Junction 2 - Jun,2249.00*,25 Yr 24 Hr,3724.6,873.69
Junction 2 - Jun,2249.00*,50 Yr 24 Hr,4911.1,874.86
Junction 2 - Jun,2249.00*,100 Yr 24 Hr,6360.9,876.09
Junction 2 - Jun,2249.00*,200 Yr 24 Hr,7982.8,877.33
Junction 2 - Jun,2249.00*,500 Yr 24 Hr,10542.4,877.54
Junction 2 - Jun,2070.06,2 Yr 24 Hr,1075.6,869.72
Junction 2 - Jun,2070.06,5 Yr 24 Hr,1754.5,870.95
Junction 2 - Jun,2070.06,10 Yr 24 Hr,2465.7,871.83
Junction 2 - Jun,2070.06,25 Yr 24 Hr,3724.6,873.05
Junction 2 - Jun,2070.06,50 Yr 24 Hr,4911.1,874.05
Junction 2 - Jun,2070.06,100 Yr 24 Hr,6360.9,875.7
Junction 2 - Jun,2070.06,200 Yr 24 Hr,7982.8,877
Junction 2 - Jun,2070.06,500 Yr 24 Hr,10542.4,876.93
Junction 2 - Jun,2012.06,,Bridge,
Junction 2 - Jun,1983.85,2 Yr 24 Hr,1075.6,869.4
Junction 2 - Jun,1983.85,5 Yr 24 Hr,1754.5,870.52
Junction 2 - Jun,1983.85,10 Yr 24 Hr,2465.7,871.23
Junction 2 - Jun,1983.85,25 Yr 24 Hr,3724.6,872.13
Junction 2 - Jun,1983.85,50 Yr 24 Hr,4911.1,872.79
Junction 2 - Jun,1983.85,100 Yr 24 Hr,6360.9,873.46
Junction 2 - Jun,1983.85,200 Yr 24 Hr,7982.8,873.99
Junction 2 - Jun,1983.85,500 Yr 24 Hr,10542.4,875.29
Junction 2 - Jun,1864.21,2 Yr 24 Hr,1075.6,869.13
Junction 2 - Jun,1864.21,5 Yr 24 Hr,1754.5,870.23
Junction 2 - Jun,1864.21,10 Yr 24 Hr,2465.7,870.94
Junction 2 - Jun,1864.21,25 Yr 24 Hr,3724.6,871.88
Junction 2 - Jun,1864.21,50 Yr 24 Hr,4911.1,872.6
Junction 2 - Jun,1864.21,100 Yr 24 Hr,6360.9,873.39
Junction 2 - Jun,1864.21,200 Yr 24 Hr,7982.8,874.03
Junction 2 - Jun,1864.21,500 Yr 24 Hr,10542.4,874.87
Junction 2 - Jun,1691.13*,2 Yr 24 Hr,1075.6,868.79
Junction 2 - Jun,1691.13*,5 Yr 24 Hr,1754.5,869.84
Junction 2 - Jun,1691.13*,10 Yr 24 Hr,2465.7,870.5
Junction 2 - Jun,1691.13*,25 Yr 24 Hr,3724.6,871.4
Junction 2 - Jun,1691.13*,50 Yr 24 Hr,4911.1,872.07
Junction 2 - Jun,1691.13*,100 Yr 24 Hr,6360.9,872.79
Junction 2 - Jun,1691.13*,200 Yr 24 Hr,7982.8,873.37
Junction 2 - Jun,1691.13*,500 Yr 24 Hr,10542.4,874.18
Junction 2 - Jun,1518.05*,2 Yr 24 Hr,1075.6,868.42
Junction 2 - Jun,1518.05*,5 Yr 24 Hr,1754.5,869.39
Junction 2 - Jun,1518.05*,10 Yr 24 Hr,2465.7,870
Junction 2 - Jun,1518.05*,25 Yr 24 Hr,3724.6,870.82
Junction 2 - Jun,1518.05*,50 Yr 24 Hr,4911.1,871.45
Junction 2 - Jun,1518.05*,100 Yr 24 Hr,6360.9,872.1
Junction 2 - Jun,1518.05*,200 Yr 24 Hr,7982.8,872.66
Junction 2 - Jun,1518.05*,500 Yr 24 Hr,10542.4,873.43
Junction 2 - Jun,1344.97,2 Yr 24 Hr,1075.6,867.96
Junction 2 - Jun,1344.97,5 Yr 24 Hr,1754.5,868.81
Junction 2 - Jun,1344.97,10 Yr 24 Hr,2465.7,869.36
Junction 2 - Jun,1344.97,25 Yr 24 Hr,3724.6,870.11
Junction 2 - Jun,1344.97,50 Yr 24 Hr,4911.1,870.69
Junction 2 - Jun,1344.97,100 Yr 24 Hr,6360.9,871.23
Junction 2 - Jun,1344.97,200 Yr 24 Hr,7982.8,871.75
Junction 2 - Jun,1344.97,500 Yr 24 Hr,10542.4,872.49
Junction 2 - Jun,1186.40*,2 Yr 24 Hr,1075.6,867.46
Junction 2 - Jun,1186.40*,5 Yr 24 Hr,1754.5,868.19
Junction 2 - Jun,1186.40*,10 Yr 24 Hr,2465.7,868.69
Junction 2 - Jun,1186.40*,25 Yr 24 Hr,3724.6,869.39
Junction 2 - Jun,1186.40*,50 Yr 24 Hr,4911.1,869.88
Junction 2 - Jun,1186.40*,100 Yr 24 Hr,6360.9,870.38
Junction 2 - Jun,1186.40*,200 Yr 24 Hr,7982.8,870.89
Junction 2 - Jun,1186.40*,500 Yr 24 Hr,10542.4,871.63
Junction 2 - Jun,1027.83*,2 Yr 24 Hr,1075.6,866.88
Junction 2 - Jun,1027.83*,5 Yr 24 Hr,1754.5,867.5
Junction 2 - Jun,1027.83*,10 Yr 24 Hr,2465.7,867.97
Junction 2 - Jun,1027.83*,25 Yr 24 Hr,3724.6,868.58
Junction 2 - Jun,1027.83*,50 Yr 24 Hr,4911.1,869.07
Junction 2 - Jun,1027.83*,100 Yr 24 Hr,6360.9,869.55
Junction 2 - Jun,1027.83*,200 Yr 24 Hr,7982.8,870.08
Junction 2 - Jun,1027.83*,500 Yr 24 Hr,10542.4,870.81
Junction 2 - Jun,869.26,2 Yr 24 Hr,1075.6,866.12
Junction 2 - Jun,869.26,5 Yr 24 Hr,1754.5,866.76
Junction 2 - Jun,869.26,10 Yr 24 Hr,2465.7,867.22
Junction 2 - Jun,869.26,25 Yr 24 Hr,3724.6,867.86
Junction 2 - Jun,869.26,50 Yr 24 Hr,4911.1,868.38
Junction 2 - Jun,869.26,100 Yr 24 Hr,6360.9,868.85
Junction 2 - Jun,869.26,200 Yr 24 Hr,7982.8,869.39
Junction 2 - Jun,869.26,500 Yr 24 Hr,10542.4,870.13
Junction 2 - Jun,712.11* ,2 Yr 24 Hr,1075.6,865.18
Junction 2 - Jun,712.11* ,5 Yr 24 Hr,1754.5,865.8
Junction 2 - Jun,712.11* ,10 Yr 24 Hr,2465.7,866.29
Junction 2 - Jun,712.11* ,25 Yr 24 Hr,3724.6,866.98
Junction 2 - Jun,712.11* ,50 Yr 24 Hr,4911.1,867.52
Junction 2 - Jun,712.11* ,100 Yr 24 Hr,6360.9,868.05
Junction 2 - Jun,712.11* ,200 Yr 24 Hr,7982.8,868.62
Junction 2 - Jun,712.11* ,500 Yr 24 Hr,10542.4,869.45
Junction 2 - Jun,554.96* ,2 Yr 24 Hr,1075.6,864.19
Junction 2 - Jun,554.96* ,5 Yr 24 Hr,1754.5,864.75
Junction 2 - Jun,554.96* ,10 Yr 24 Hr,2465.7,865.33
Junction 2 - Jun,554.96* ,25 Yr 24 Hr,3724.6,866.1
Junction 2 - Jun,554.96* ,50 Yr 24 Hr,4911.1,866.68
Junction 2 - Jun,554.96* ,100 Yr 24 Hr,6360.9,867.27
Junction 2 - Jun,554.96* ,200 Yr 24 Hr,7982.8,867.89
Junction 2 - Jun,554.96* ,500 Yr 24 Hr,10542.4,868.79
Junction 2 - Jun,397.81,2 Yr 24 Hr,1075.6,863.11
Junction 2 - Jun,397.81,5 Yr 24 Hr,1754.5,863.9
Junction 2 - Jun,397.81,10 Yr 24 Hr,2465.7,864.7
Junction 2 - Jun,397.81,25 Yr 24 Hr,3724.6,865.47
Junction 2 - Jun,397.81,50 Yr 24 Hr,4911.1,866.06
Junction 2 - Jun,397.81,100 Yr 24 Hr,6360.9,866.67
Junction 2 - Jun,397.81,200 Yr 24 Hr,7982.8,867.35
Junction 2 - Jun,397.81,500 Yr 24 Hr,10542.4,868.25
Junction - WFK H,23321.9,2 Yr 24 Hr,1848.2,765.21
Junction - WFK H,23321.9,5 Yr 24 Hr,3150.9,765.83
Junction - WFK H,23321.9,10 Yr 24 Hr,4856.5,766.55
Junction - WFK H,23321.9,25 Yr 24 Hr,7937.5,767.63
Junction - WFK H,23321.9,50 Yr 24 Hr,11064.9,768.54
Junction - WFK H,23321.9,100 Yr 24 Hr,14692.5,769.46
Junction - WFK H,23321.9,200 Yr 24 Hr,18701.7,770.35
Junction - WFK H,23321.9,500 Yr 24 Hr,24838.1,771.54
Junction - WFK H,23122.8*,2 Yr 24 Hr,1848.2,764.95
Junction - WFK H,23122.8*,5 Yr 24 Hr,3150.9,765.63
Junction - WFK H,23122.8*,10 Yr 24 Hr,4856.5,766.38
Junction - WFK H,23122.8*,25 Yr 24 Hr,7937.5,767.49
Junction - WFK H,23122.8*,50 Yr 24 Hr,11064.9,768.41
Junction - WFK H,23122.8*,100 Yr 24 Hr,14692.5,769.34
Junction - WFK H,23122.8*,200 Yr 24 Hr,18701.7,770.24
Junction - WFK H,23122.8*,500 Yr 24 Hr,24838.1,771.42
Junction - WFK H,22923.7*,2 Yr 24 Hr,1848.2,764.74
